timestamp,source_ip,dest_ip,protocol,source_port,dest_port,bytes,packets,duration
2025-02-15 21:16:02.541103,192.168.1.178,10.0.0.218,ICMP,10819,21864,10651,50,1.7349312279665063
2025-02-15 21:16:03.541103,192.168.1.166,10.0.0.254,ICMP,32608,3389,25902,77,0.20316535404484204
2025-02-15 21:16:04.541103,192.168.1.19,10.0.0.47,TCP,22,53,8795,68,1.1804208490775938
2025-02-15 21:16:05.541103,192.168.1.234,10.0.0.234,TCP,10819,53,16177,56,0.5820031556455747
2025-02-15 21:16:06.541103,192.168.1.140,10.0.0.37,UDP,443,24182,21949,83,1.018377333552609
2025-02-15 21:16:07.541103,192.168.1.43,10.0.0.158,UDP,13144,443,1733,67,1.9825573778055818
2025-02-15 21:16:08.541103,192.168.1.201,10.0.0.77,ICMP,53,24182,22352,3,1.7791723690278929
2025-02-15 21:16:09.541103,192.168.1.93,10.0.0.57,ICMP,80,13144,1604,63,0.7209133221252912
2025-02-15 21:16:10.541103,192.168.1.55,10.0.0.148,TCP,24182,20800,12486,15,1.3042638326630402
2025-02-15 21:16:11.541103,192.168.1.210,10.0.0.155,TCP,53,13894,7891,93,1.8328414814760157
2025-02-15 21:16:12.541103,192.168.1.174,10.0.0.161,ICMP,13894,21864,42782,71,1.7270970481310095
2025-02-15 21:16:13.541103,192.168.1.185,10.0.0.27,ICMP,43449,23222,11080,23,0.325889052557403
2025-02-15 21:16:14.541103,192.168.1.227,10.0.0.245,TCP,10819,80,10550,32,1.678176970346297
2025-02-15 21:16:15.541103,192.168.1.139,10.0.0.185,UDP,20800,13144,2217,23,1.7347848371878782
2025-02-15 21:16:16.541103,192.168.1.170,10.0.0.85,UDP,3389,13144,2388,86,1.0074257593394618
2025-02-15 21:16:17.541103,192.168.1.72,10.0.0.108,TCP,443,21864,22118,57,1.3914574457269733
2025-02-15 21:16:18.541103,192.168.1.183,10.0.0.42,TCP,22,80,12139,22,0.9076869490704523
2025-02-15 21:16:19.541103,192.168.1.250,10.0.0.143,UDP,23222,23222,5823,61,1.3792385107699645
2025-02-15 21:16:20.541103,192.168.1.35,10.0.0.225,ICMP,3389,80,9988,36,1.2923325234536007
2025-02-15 21:16:21.541103,192.168.1.171,10.0.0.215,ICMP,22,21864,3301,42,1.3422395870012556
2025-02-15 21:16:22.541103,192.168.1.2,10.0.0.98,UDP,10819,21411,10932,17,0.8669999344545546
2025-02-15 21:16:23.541103,192.168.1.36,10.0.0.15,ICMP,10819,24182,8722,94,1.3026445417913628
2025-02-15 21:16:24.541103,192.168.1.14,10.0.0.120,ICMP,3389,443,2047,3,0.4401013349036371
2025-02-15 21:16:25.541103,192.168.1.60,10.0.0.16,UDP,443,21411,7566,99,0.918230415115698
2025-02-15 21:16:26.541103,192.168.1.192,10.0.0.131,UDP,23222,443,14254,77,1.2786183793158232
2025-02-15 21:16:27.541103,192.168.1.242,10.0.0.113,ICMP,23222,80,2442,20,0.5074779478817146
2025-02-15 21:16:28.541103,192.168.1.4,10.0.0.163,TCP,43449,21411,10082,63,0.35150231946785715
2025-02-15 21:16:29.541103,192.168.1.61,10.0.0.65,UDP,32608,22,8181,38,1.3271994902006807
2025-02-15 21:16:30.541103,192.168.1.183,10.0.0.188,UDP,22,20800,37280,29,1.6817054734999668
2025-02-15 21:16:31.541103,192.168.1.218,10.0.0.145,TCP,21411,23222,25345,80,0.8984822498539606
2025-02-15 21:16:32.541103,192.168.1.39,10.0.0.90,ICMP,23222,21864,3637,78,1.4731922139757545
2025-02-15 21:16:33.541103,192.168.1.176,10.0.0.96,ICMP,21864,3389,4613,88,0.23234745745277033
2025-02-15 21:16:34.541103,192.168.1.188,10.0.0.162,TCP,20800,24182,8125,13,1.243207120298678
2025-02-15 21:16:35.541103,192.168.1.233,10.0.0.194,UDP,13894,24182,7062,50,0.6633312974044341
2025-02-15 21:16:36.541103,192.168.1.160,10.0.0.183,ICMP,24182,24182,3419,55,0.6843154872273098
2025-02-15 21:16:37.541103,192.168.1.43,10.0.0.52,ICMP,22,13894,35398,50,1.8262143038107987
2025-02-15 21:16:38.541103,192.168.1.208,10.0.0.82,UDP,21411,3389,31891,53,0.8804161208184683
2025-02-15 21:16:39.541103,192.168.1.108,10.0.0.88,ICMP,13144,22,26304,21,0.9620429163757939
2025-02-15 21:16:40.541103,192.168.1.187,10.0.0.210,ICMP,10819,24182,5433,30,1.5688731054638863
2025-02-15 21:16:41.541103,192.168.1.2,10.0.0.23,ICMP,43449,23222,6645,16,1.2841235941676792
2025-02-15 21:16:42.541103,192.168.1.104,10.0.0.20,UDP,23222,20800,34066,16,1.6584890091171944
2025-02-15 21:16:43.541103,192.168.1.136,10.0.0.82,TCP,443,3389,12443,31,1.8607292864202474
2025-02-15 21:16:44.541103,192.168.1.138,10.0.0.219,UDP,21411,23222,4069,78,1.8827893102445028
2025-02-15 21:16:45.541103,192.168.1.123,10.0.0.166,TCP,22,21864,16268,88,1.5971228685191816
2025-02-15 21:16:46.541103,192.168.1.57,10.0.0.159,TCP,22,22,3925,89,0.4116420748534606
2025-02-15 21:16:47.541103,192.168.1.194,10.0.0.74,TCP,21411,13144,10988,46,1.5345895444842779
2025-02-15 21:16:48.541103,192.168.1.25,10.0.0.40,TCP,23222,20800,1514,85,0.8483858519388933
2025-02-15 21:16:49.541103,192.168.1.22,10.0.0.34,ICMP,10819,443,13039,25,0.12149634736563415
2025-02-15 21:16:50.541103,192.168.1.48,10.0.0.162,TCP,443,443,1449,42,0.16417590713235367
2025-02-15 21:16:51.541103,192.168.1.42,10.0.0.214,ICMP,13894,443,4184,39,0.4967044001827051
2025-02-15 21:16:52.541103,192.168.1.39,10.0.0.178,TCP,10819,32608,7109,28,0.3826817778468429
2025-02-15 21:16:53.541103,192.168.1.195,10.0.0.57,UDP,443,20800,12769,13,0.22941416967914605
2025-02-15 21:16:54.541103,192.168.1.134,10.0.0.249,ICMP,443,20800,6958,52,0.8502147675625079
2025-02-15 21:16:55.541103,192.168.1.170,10.0.0.114,UDP,21864,32608,1253,28,0.37950566036814515
2025-02-15 21:16:56.541103,192.168.1.9,10.0.0.141,UDP,21864,80,5684,28,1.790942089939548
2025-02-15 21:16:57.541103,192.168.1.38,10.0.0.205,TCP,443,53,17701,57,0.2898921148783208
2025-02-15 21:16:58.541103,192.168.1.185,10.0.0.223,ICMP,21411,22,28426,40,0.6799378256114744
2025-02-15 21:16:59.541103,192.168.1.176,10.0.0.232,ICMP,13894,13144,5647,68,0.8205447039762784
2025-02-15 21:17:00.541103,192.168.1.249,10.0.0.85,TCP,23222,3389,10845,56,1.1470193702415625
2025-02-15 21:17:01.541103,192.168.1.76,10.0.0.226,UDP,43449,20800,3293,34,0.12471721841246353
2025-02-15 21:17:02.541103,192.168.1.252,10.0.0.215,TCP,23222,21411,10126,70,0.5933194012656082
2025-02-15 21:17:03.541103,192.168.1.184,10.0.0.162,TCP,21411,13894,7463,70,1.9027888780082034
2025-02-15 21:17:04.541103,192.168.1.144,10.0.0.112,UDP,21864,23222,35974,52,0.458091798017243
2025-02-15 21:17:05.541103,192.168.1.122,10.0.0.123,TCP,13144,443,15694,34,0.40559497479526485
2025-02-15 21:17:06.541103,192.168.1.19,10.0.0.236,UDP,53,13144,420,11,0.34301108605261565
2025-02-15 21:17:07.541103,192.168.1.85,10.0.0.209,ICMP,53,21411,5874,26,1.4881737262071355
2025-02-15 21:17:08.541103,192.168.1.116,10.0.0.139,UDP,21411,21411,13243,40,0.32067153167006024
2025-02-15 21:17:09.541103,192.168.1.202,10.0.0.184,UDP,43449,21864,13440,93,0.7508723815314086
2025-02-15 21:17:10.541103,192.168.1.64,10.0.0.241,ICMP,53,43449,2252,79,1.269272150749124
2025-02-15 21:17:11.541103,192.168.1.41,10.0.0.195,UDP,13144,32608,19999,21,1.1524084603283038
2025-02-15 21:17:12.541103,192.168.1.38,10.0.0.198,TCP,21864,21411,6722,22,0.3367591443558714
2025-02-15 21:17:13.541103,192.168.1.82,10.0.0.247,ICMP,13894,23222,3004,48,0.3851569241813142
2025-02-15 21:17:14.541103,192.168.1.166,10.0.0.45,UDP,10819,80,713,36,0.5669451366721224
2025-02-15 21:17:15.541103,192.168.1.120,10.0.0.17,UDP,80,13894,8605,28,0.5487618652187202
2025-02-15 21:17:16.541103,192.168.1.157,10.0.0.184,UDP,13894,13144,18615,20,1.3034122936286092
2025-02-15 21:17:17.541103,192.168.1.44,10.0.0.25,UDP,53,43449,46629,74,1.748158717996686
2025-02-15 21:17:18.541103,192.168.1.200,10.0.0.37,UDP,3389,53,81138,29,1.2749098999670574
2025-02-15 21:17:19.541103,192.168.1.213,10.0.0.8,ICMP,20800,32608,4403,48,1.2961590897945494
2025-02-15 21:17:20.541103,192.168.1.178,10.0.0.241,TCP,21411,23222,16357,98,1.893339772256053
2025-02-15 21:17:21.541103,192.168.1.42,10.0.0.249,UDP,10819,24182,6551,14,1.4709521177653568
2025-02-15 21:17:22.541103,192.168.1.143,10.0.0.128,TCP,13144,24182,8798,69,1.4500425773679453
2025-02-15 21:17:23.541103,192.168.1.41,10.0.0.45,TCP,53,21864,2812,56,0.8963328919397265
2025-02-15 21:17:24.541103,192.168.1.221,10.0.0.226,ICMP,80,21864,5436,16,1.5223211197482287
2025-02-15 21:17:25.541103,192.168.1.14,10.0.0.242,TCP,443,21864,7893,62,1.7663991376169532
2025-02-15 21:17:26.541103,192.168.1.229,10.0.0.139,UDP,32608,13144,39870,93,0.3245472098090878
2025-02-15 21:17:27.541103,192.168.1.252,10.0.0.102,UDP,80,23222,15918,37,1.136286613712913
2025-02-15 21:17:28.541103,192.168.1.209,10.0.0.116,ICMP,20800,43449,3762,69,1.973344360844351
2025-02-15 21:17:29.541103,192.168.1.105,10.0.0.12,TCP,3389,20800,11657,86,1.1898408474292315
2025-02-15 21:17:30.541103,192.168.1.13,10.0.0.154,TCP,43449,21864,6163,38,0.46330001733997495
2025-02-15 21:17:31.541103,192.168.1.114,10.0.0.187,UDP,443,21864,5407,12,0.1263159802772722
2025-02-15 21:17:32.541103,192.168.1.65,10.0.0.42,UDP,3389,13144,12721,22,0.32784056521909727
2025-02-15 21:17:33.541103,192.168.1.157,10.0.0.99,TCP,10819,23222,4907,54,1.313289883376812
2025-02-15 21:17:34.541103,192.168.1.7,10.0.0.16,UDP,3389,53,68575,61,0.10093221400553498
2025-02-15 21:17:35.541103,192.168.1.74,10.0.0.74,ICMP,22,80,42197,15,1.0657585417860471
2025-02-15 21:17:36.541103,192.168.1.171,10.0.0.190,ICMP,22,24182,26536,64,0.9350338115004238
2025-02-15 21:17:37.541103,192.168.1.123,10.0.0.42,UDP,22,80,8323,58,1.66733036816916
2025-02-15 21:17:38.541103,192.168.1.91,10.0.0.44,TCP,32608,22,1056,30,0.2922515134662015
2025-02-15 21:17:39.541103,192.168.1.69,10.0.0.184,UDP,13894,80,23756,28,0.5572502655593009
2025-02-15 21:17:40.541103,192.168.1.119,10.0.0.141,TCP,21411,32608,2454,15,0.25724962532531936
2025-02-15 21:17:41.541103,192.168.1.99,10.0.0.135,UDP,24182,22,3261,83,1.0003002273335657
2025-02-15 21:17:42.541103,192.168.1.2,10.0.0.207,TCP,13144,23222,16118,15,0.16378217202824086
2025-02-15 21:17:43.541103,192.168.1.136,10.0.0.48,ICMP,443,10819,15291,39,1.207492443834231
2025-02-15 21:17:44.541103,192.168.1.31,10.0.0.177,UDP,13144,43449,14960,48,1.8793676294769328
2025-02-15 21:17:45.541103,192.168.1.71,10.0.0.229,ICMP,22,80,14914,74,1.39782035398871
2025-02-15 21:17:46.541103,192.168.1.87,10.0.0.117,TCP,43449,21411,10710,9,0.313173749794846
2025-02-15 21:17:47.541103,192.168.1.131,10.0.0.177,ICMP,23222,80,2836,16,0.5958294776542209
2025-02-15 21:17:48.541103,192.168.1.121,10.0.0.202,UDP,10819,13894,5991,51,0.6375362785866729
2025-02-15 21:17:49.541103,192.168.1.137,10.0.0.185,TCP,23222,21411,1158,28,1.4617772771919015
2025-02-15 21:17:50.541103,192.168.1.224,10.0.0.17,ICMP,23222,13144,13308,18,0.8310485665412626
2025-02-15 21:17:51.541103,192.168.1.111,10.0.0.92,TCP,21411,23222,8149,29,0.1929228029524323
2025-02-15 21:17:52.541103,192.168.1.87,10.0.0.118,TCP,20800,21411,1938,18,0.8527263727599702
2025-02-15 21:17:53.541103,192.168.1.187,10.0.0.50,ICMP,10819,23222,8861,53,0.19405694738852314
2025-02-15 21:17:54.541103,192.168.1.31,10.0.0.140,ICMP,32608,23222,2669,8,0.8001687753491621
2025-02-15 21:17:55.541103,192.168.1.207,10.0.0.106,UDP,13144,53,8680,22,1.053294589493422
2025-02-15 21:17:56.541103,192.168.1.126,10.0.0.150,TCP,53,22,1572,63,1.712477804664542
2025-02-15 21:17:57.541103,192.168.1.76,10.0.0.5,UDP,53,53,2983,28,0.5245511724505839
2025-02-15 21:17:58.541103,192.168.1.230,10.0.0.235,UDP,53,24182,24367,25,1.246373136811611
2025-02-15 21:17:59.541103,192.168.1.26,10.0.0.46,ICMP,22,23222,6496,42,1.212006840353515
2025-02-15 21:18:00.541103,192.168.1.132,10.0.0.233,ICMP,13894,10819,3013,38,1.9808050895400457
2025-02-15 21:18:01.541103,192.168.1.222,10.0.0.89,UDP,13144,13144,23658,35,0.6768405081344872
2025-02-15 21:18:02.541103,192.168.1.59,10.0.0.153,UDP,10819,3389,16756,8,0.16830915229840965
2025-02-15 21:18:03.541103,192.168.1.13,10.0.0.15,ICMP,32608,443,1038,31,0.7207198567917483
2025-02-15 21:18:04.541103,192.168.1.223,10.0.0.187,TCP,32608,13144,3335,18,0.6328127990999511
2025-02-15 21:18:05.541103,192.168.1.17,10.0.0.91,UDP,24182,32608,12470,34,0.8713285661063772
2025-02-15 21:18:06.541103,192.168.1.185,10.0.0.188,ICMP,22,20800,6931,71,0.6217672856656563
2025-02-15 21:18:07.541103,192.168.1.26,10.0.0.245,UDP,22,53,2518,83,1.2821057471514101
2025-02-15 21:18:08.541103,192.168.1.207,10.0.0.62,ICMP,32608,3389,17326,61,0.6251823378097053
2025-02-15 21:18:09.541103,192.168.1.248,10.0.0.56,UDP,13144,80,18809,1,1.66266849422883
2025-02-15 21:18:10.541103,192.168.1.153,10.0.0.58,TCP,21864,53,9726,43,1.203379120998344
2025-02-15 21:18:11.541103,192.168.1.205,10.0.0.96,TCP,24182,13144,7812,7,0.5333156635619876
2025-02-15 21:18:12.541103,192.168.1.226,10.0.0.136,TCP,80,43449,8944,56,1.3687687029015212
2025-02-15 21:18:13.541103,192.168.1.67,10.0.0.35,TCP,21864,32608,27732,91,0.8553722593766895
2025-02-15 21:18:14.541103,192.168.1.191,10.0.0.246,ICMP,13894,20800,12748,22,0.33397303657053845
2025-02-15 21:18:15.541103,192.168.1.7,10.0.0.124,TCP,21411,53,5677,5,0.5178333520644302
2025-02-15 21:18:16.541103,192.168.1.105,10.0.0.142,UDP,22,24182,7294,47,0.5723068891052652
2025-02-15 21:18:17.541103,192.168.1.87,10.0.0.153,TCP,43449,53,4936,71,0.5365250588674284
2025-02-15 21:18:18.541103,192.168.1.209,10.0.0.74,ICMP,443,43449,10282,3,0.47229746607509215
2025-02-15 21:18:19.541103,192.168.1.62,10.0.0.199,TCP,20800,443,1662,20,0.49649904444068915
2025-02-15 21:18:20.541103,192.168.1.124,10.0.0.83,ICMP,43449,3389,7465,41,0.15320341585337172
2025-02-15 21:18:21.541103,192.168.1.200,10.0.0.111,ICMP,10819,13144,2191,99,0.3739441358027893
2025-02-15 21:18:22.541103,192.168.1.37,10.0.0.32,ICMP,21864,13144,22638,91,1.5018663705779467
2025-02-15 21:18:23.541103,192.168.1.22,10.0.0.227,TCP,10819,13894,1276,72,0.6957713929375355
2025-02-15 21:18:24.541103,192.168.1.246,10.0.0.222,ICMP,22,21411,37450,90,1.5547132746826118
2025-02-15 21:18:25.541103,192.168.1.115,10.0.0.108,ICMP,22,20800,1871,87,1.31028696350861
2025-02-15 21:18:26.541103,192.168.1.215,10.0.0.33,UDP,3389,10819,30918,84,1.8828845911005845
2025-02-15 21:18:27.541103,192.168.1.188,10.0.0.28,UDP,43449,3389,6478,53,1.9189432089606109
2025-02-15 21:18:28.541103,192.168.1.31,10.0.0.162,ICMP,10819,13144,8527,90,1.3312058531940865
2025-02-15 21:18:29.541103,192.168.1.34,10.0.0.164,TCP,443,21864,2224,45,1.028413742550995
2025-02-15 21:18:30.541103,192.168.1.239,10.0.0.138,UDP,443,43449,11617,91,0.33156536902776257
2025-02-15 21:18:31.541103,192.168.1.249,10.0.0.230,TCP,13144,53,16263,31,0.2220687282224778
2025-02-15 21:18:32.541103,192.168.1.90,10.0.0.76,TCP,43449,13144,4673,51,0.6177264681001826
2025-02-15 21:18:33.541103,192.168.1.111,10.0.0.204,ICMP,22,21411,16409,24,1.5111235933442664
2025-02-15 21:18:34.541103,192.168.1.154,10.0.0.165,ICMP,13144,13144,10701,37,0.5053803587771669
2025-02-15 21:18:35.541103,192.168.1.90,10.0.0.131,UDP,32608,10819,9357,41,1.0778128318449594
2025-02-15 21:18:36.541103,192.168.1.246,10.0.0.181,UDP,22,443,10436,25,0.5519487989857113
2025-02-15 21:18:37.541103,192.168.1.238,10.0.0.220,TCP,21864,53,7984,96,1.4611491115147437
2025-02-15 21:18:38.541103,192.168.1.105,10.0.0.45,TCP,21864,32608,22956,90,1.3236976096631274
2025-02-15 21:18:39.541103,192.168.1.215,10.0.0.40,TCP,80,32608,12602,87,0.43116484625269236
2025-02-15 21:18:40.541103,192.168.1.159,10.0.0.127,TCP,21411,10819,23531,64,0.6708028435223363
2025-02-15 21:18:41.541103,192.168.1.196,10.0.0.232,ICMP,20800,32608,5054,14,0.5465673035711505
2025-02-15 21:18:42.541103,192.168.1.54,10.0.0.132,TCP,3389,53,24901,12,1.7863063022669854
2025-02-15 21:18:43.541103,192.168.1.53,10.0.0.43,UDP,443,32608,10094,39,1.5506882379061546
2025-02-15 21:18:44.541103,192.168.1.111,10.0.0.101,TCP,22,21864,9900,11,1.1030065503231243
2025-02-15 21:18:45.541103,192.168.1.36,10.0.0.89,TCP,13144,24182,10066,68,1.3683787764494317
2025-02-15 21:18:46.541103,192.168.1.237,10.0.0.86,TCP,53,24182,17520,74,0.4172893163134598
2025-02-15 21:18:47.541103,192.168.1.146,10.0.0.57,ICMP,3389,24182,46388,80,1.670443732323428
2025-02-15 21:18:48.541103,192.168.1.127,10.0.0.26,UDP,13144,22,10836,55,1.234860910808774
2025-02-15 21:18:49.541103,192.168.1.146,10.0.0.51,UDP,43449,13144,21442,5,1.1024285484918408
2025-02-15 21:18:50.541103,192.168.1.127,10.0.0.16,ICMP,43449,32608,30737,89,0.14866346930173382
2025-02-15 21:18:51.541103,192.168.1.57,10.0.0.138,TCP,13894,21864,14456,74,0.9532613871330006
2025-02-15 21:18:52.541103,192.168.1.2,10.0.0.129,ICMP,13894,24182,73396,100,0.2927963233583818
2025-02-15 21:18:53.541103,192.168.1.43,10.0.0.99,ICMP,24182,10819,55219,32,0.9218435107482407
2025-02-15 21:18:54.541103,192.168.1.169,10.0.0.138,ICMP,32608,23222,5182,30,0.6858544906525347
2025-02-15 21:18:55.541103,192.168.1.130,10.0.0.188,ICMP,21411,13144,3582,88,1.9974894977907511
2025-02-15 21:18:56.541103,192.168.1.204,10.0.0.7,UDP,23222,20800,3888,24,0.6595298553922714
2025-02-15 21:18:57.541103,192.168.1.37,10.0.0.134,TCP,20800,21864,4279,20,1.7292808510012063
2025-02-15 21:18:58.541103,192.168.1.236,10.0.0.20,ICMP,13894,80,9020,12,0.25426595249536066
2025-02-15 21:18:59.541103,192.168.1.252,10.0.0.150,UDP,20800,32608,1760,62,0.2850989548316718
2025-02-15 21:19:00.541103,192.168.1.116,10.0.0.224,UDP,43449,24182,7114,26,1.4580371681976523
2025-02-15 21:19:01.541103,192.168.1.154,10.0.0.228,UDP,43449,3389,16768,18,0.757682652648843
2025-02-15 21:19:02.541103,192.168.1.254,10.0.0.84,ICMP,21864,443,8888,88,1.216671971836921
2025-02-15 21:19:03.541103,192.168.1.122,10.0.0.19,UDP,21411,32608,7697,2,1.2109886367144145
2025-02-15 21:19:04.541103,192.168.1.141,10.0.0.135,ICMP,21864,443,1833,44,0.6534866410238536
2025-02-15 21:19:05.541103,192.168.1.164,10.0.0.30,ICMP,43449,443,61197,62,1.9749583804270625
2025-02-15 21:19:06.541103,192.168.1.104,10.0.0.90,TCP,24182,24182,3956,82,1.1688399819825968
2025-02-15 21:19:07.541103,192.168.1.249,10.0.0.198,UDP,20800,43449,9782,83,1.3777869661896023
2025-02-15 21:19:08.541103,192.168.1.22,10.0.0.31,UDP,32608,43449,47331,100,0.3437344529805662
2025-02-15 21:19:09.541103,192.168.1.222,10.0.0.205,ICMP,23222,21411,12472,10,0.5263756025584118
2025-02-15 21:19:10.541103,192.168.1.84,10.0.0.168,ICMP,21411,23222,8115,23,1.1449518096612592
2025-02-15 21:19:11.541103,192.168.1.86,10.0.0.211,UDP,43449,24182,117104,48,1.218087000607576
2025-02-15 21:19:12.541103,192.168.1.246,10.0.0.50,TCP,22,80,3297,72,1.8876673557432293
2025-02-15 21:19:13.541103,192.168.1.75,10.0.0.138,TCP,43449,32608,15698,66,0.7742929940480731
2025-02-15 21:19:14.541103,192.168.1.30,10.0.0.203,ICMP,53,80,7877,27,1.6709668519111631
2025-02-15 21:19:15.541103,192.168.1.70,10.0.0.113,TCP,32608,20800,4698,69,0.10906401907320128
2025-02-15 21:19:16.541103,192.168.1.142,10.0.0.175,ICMP,20800,53,1913,97,1.5172243076244962
2025-02-15 21:19:17.541103,192.168.1.71,10.0.0.74,TCP,10819,3389,7479,60,1.9264390688857576
2025-02-15 21:19:18.541103,192.168.1.46,10.0.0.201,TCP,21411,43449,3398,97,1.1511801532417059
2025-02-15 21:19:19.541103,192.168.1.68,10.0.0.197,ICMP,443,80,8520,47,1.145206474027965
2025-02-15 21:19:20.541103,192.168.1.145,10.0.0.211,TCP,32608,80,11665,55,1.9191556687737927
2025-02-15 21:19:21.541103,192.168.1.39,10.0.0.108,UDP,20800,20800,68623,31,0.8142238077156602
2025-02-15 21:19:22.541103,192.168.1.172,10.0.0.172,TCP,43449,23222,4348,48,1.3982234018876543
2025-02-15 21:19:23.541103,192.168.1.228,10.0.0.99,ICMP,32608,443,1538,6,1.4084594448763423
2025-02-15 21:19:24.541103,192.168.1.237,10.0.0.157,UDP,443,13894,6540,74,1.8590160743232018
2025-02-15 21:19:25.541103,192.168.1.77,10.0.0.191,TCP,13894,22,22220,84,1.226489166366154
2025-02-15 21:19:26.541103,192.168.1.222,10.0.0.94,ICMP,53,21864,6146,39,1.9346717559232867
2025-02-15 21:19:27.541103,192.168.1.189,10.0.0.214,TCP,22,3389,10729,4,0.9690027027939734
2025-02-15 21:19:28.541103,192.168.1.145,10.0.0.180,ICMP,20800,32608,30249,97,1.4190696592635366
2025-02-15 21:19:29.541103,192.168.1.144,10.0.0.215,UDP,23222,20800,5256,36,1.248987593183894
2025-02-15 21:19:30.541103,192.168.1.228,10.0.0.193,ICMP,22,10819,3379,39,1.4970326958106341
2025-02-15 21:19:31.541103,192.168.1.137,10.0.0.152,ICMP,13894,443,7146,41,1.0966643872694721
2025-02-15 21:19:32.541103,192.168.1.39,10.0.0.86,TCP,13144,21864,1641,20,1.0778916493906883
2025-02-15 21:19:33.541103,192.168.1.126,10.0.0.135,UDP,43449,80,9455,67,0.442801048106254
2025-02-15 21:19:34.541103,192.168.1.121,10.0.0.138,UDP,32608,21864,8680,59,1.1622864193529683
2025-02-15 21:19:35.541103,192.168.1.183,10.0.0.217,TCP,32608,22,10648,29,1.6298496188645715
2025-02-15 21:19:36.541103,192.168.1.122,10.0.0.180,TCP,13894,10819,1407,45,0.9575594595234099
2025-02-15 21:19:37.541103,192.168.1.106,10.0.0.148,TCP,13144,23222,1764,44,1.8580529922287228
2025-02-15 21:19:38.541103,192.168.1.56,10.0.0.101,TCP,20800,10819,8028,3,1.8032552859548323
2025-02-15 21:19:39.541103,192.168.1.10,10.0.0.177,UDP,24182,3389,3534,54,0.7881428998672534
2025-02-15 21:19:40.541103,192.168.1.132,10.0.0.112,UDP,443,13144,24729,10,1.6199129650105297
2025-02-15 21:19:41.541103,192.168.1.83,10.0.0.157,UDP,13894,32608,920,48,1.6024431894054485
2025-02-15 21:19:42.541103,192.168.1.252,10.0.0.225,UDP,22,23222,18294,64,0.6201524218810146
2025-02-15 21:19:43.541103,192.168.1.189,10.0.0.199,TCP,32608,22,5891,12,1.1817868318928137
2025-02-15 21:19:44.541103,192.168.1.160,10.0.0.109,UDP,10819,443,22494,19,1.0077697442400324
2025-02-15 21:19:45.541103,192.168.1.191,10.0.0.106,UDP,43449,10819,18892,7,1.9412541084392778
2025-02-15 21:19:46.541103,192.168.1.88,10.0.0.126,ICMP,13894,53,3272,50,1.2842169935935528
2025-02-15 21:19:47.541103,192.168.1.148,10.0.0.158,TCP,21864,43449,9208,34,0.4314682316704965
2025-02-15 21:19:48.541103,192.168.1.157,10.0.0.240,UDP,24182,10819,1603,34,1.9045813748416467
2025-02-15 21:19:49.541103,192.168.1.124,10.0.0.239,ICMP,80,443,4260,3,1.3190916326727822
2025-02-15 21:19:50.541103,192.168.1.194,10.0.0.24,TCP,53,20800,6576,50,1.5373833320567682
2025-02-15 21:19:51.541103,192.168.1.23,10.0.0.33,ICMP,20800,80,4027,100,1.617386748101517
2025-02-15 21:19:52.541103,192.168.1.173,10.0.0.251,ICMP,80,13144,4871,40,0.5926477092522339
2025-02-15 21:19:53.541103,192.168.1.27,10.0.0.125,ICMP,23222,21411,2734,26,0.6764032604923362
2025-02-15 21:19:54.541103,192.168.1.233,10.0.0.19,TCP,23222,23222,66364,96,0.48888540667329006
2025-02-15 21:19:55.541103,192.168.1.37,10.0.0.225,UDP,32608,32608,36426,44,0.257978111988571
2025-02-15 21:19:56.541103,192.168.1.127,10.0.0.229,UDP,13144,20800,14319,87,0.41601018161532866
2025-02-15 21:19:57.541103,192.168.1.194,10.0.0.209,UDP,22,21864,9857,78,1.5488382510083463
2025-02-15 21:19:58.541103,192.168.1.55,10.0.0.168,TCP,80,443,2633,85,1.6895425885776474
2025-02-15 21:19:59.541103,192.168.1.42,10.0.0.188,TCP,23222,3389,1100,14,0.8978101268433343
2025-02-15 21:20:00.541103,192.168.1.186,10.0.0.197,UDP,443,24182,5448,9,0.4878620873816064
2025-02-15 21:20:01.541103,192.168.1.63,10.0.0.39,ICMP,43449,43449,2578,2,1.3344086889652202
2025-02-15 21:20:02.541103,192.168.1.175,10.0.0.158,UDP,22,23222,4131,34,1.7258722016710157
2025-02-15 21:20:03.541103,192.168.1.82,10.0.0.99,UDP,21864,13144,10227,25,1.4351411420410929
2025-02-15 21:20:04.541103,192.168.1.71,10.0.0.22,TCP,13894,13144,16350,94,0.9861841200930365
2025-02-15 21:20:05.541103,192.168.1.166,10.0.0.124,TCP,23222,443,5111,92,0.8737434985521856
2025-02-15 21:20:06.541103,192.168.1.106,10.0.0.209,UDP,53,32608,4457,69,0.659301032540708
2025-02-15 21:20:07.541103,192.168.1.246,10.0.0.226,UDP,43449,20800,9677,8,1.0566830745640285
2025-02-15 21:20:08.541103,192.168.1.231,10.0.0.209,TCP,21411,53,43814,54,1.4004982855289654
2025-02-15 21:20:09.541103,192.168.1.135,10.0.0.151,TCP,22,22,934,89,1.1323401080420403
2025-02-15 21:20:10.541103,192.168.1.52,10.0.0.154,TCP,13144,24182,1274,13,0.3262365694315237
2025-02-15 21:20:11.541103,192.168.1.161,10.0.0.50,UDP,13144,23222,2935,22,0.5416976132980287
2025-02-15 21:20:12.541103,192.168.1.200,10.0.0.140,ICMP,20800,32608,17432,59,1.6408391523530375
